index,x,y
a118.8x126,118.8,126
a122.4x126,122.4,126
a126x126,126,126
a129.6x126,129.6,126
a133.2x126,133.2,126
a136.8x126,136.8,126
a140.4x126,140.4,126
a144x126,144,126
a147.6x126,147.6,126
a151.2x126,151.2,126
a154.8x126,154.8,126
a158.4x126,158.4,126
a162x126,162,126
a165.6x126,165.6,126
a169.2x126,169.2,126
a172.8x126,172.8,126
a176.4x126,176.4,126
a-180x129.6,-180,129.6
a-176.4x129.6,-176.4,129.6
a-172.8x129.6,-172.8,129.6
a-169.2x129.6,-169.2,129.6
a-165.6x129.6,-165.6,129.6
a-162x129.6,-162,129.6
a-158.4x129.6,-158.4,129.6
a-154.8x129.6,-154.8,129.6
a-151.2x129.6,-151.2,129.6
a-147.6x129.6,-147.6,129.6
a-144x129.6,-144,129.6
a-140.4x129.6,-140.4,129.6
a-136.8x129.6,-136.8,129.6
a-133.2x129.6,-133.2,129.6
a-129.6x129.6,-129.6,129.6
a-126x129.6,-126,129.6
a-122.4x129.6,-122.4,129.6
a-118.8x129.6,-118.8,129.6
a-115.2x129.6,-115.2,129.6
a-111.6x129.6,-111.6,129.6
a-108x129.6,-108,129.6
a-104.4x129.6,-104.4,129.6
a-100.8x129.6,-100.8,129.6
a-97.2x129.6,-97.2,129.6
a-93.6x129.6,-93.6,129.6
a-90x129.6,-90,129.6
a-86.4x129.6,-86.4,129.6
a-82.8x129.6,-82.8,129.6
a-79.2x129.6,-79.2,129.6
a-75.6x129.6,-75.6,129.6
a-72x129.6,-72,129.6
a-68.4x129.6,-68.4,129.6
a-64.8x129.6,-64.8,129.6
a-61.2x129.6,-61.2,129.6
a-57.6x129.6,-57.6,129.6
a-54x129.6,-54,129.6
a-50.4x129.6,-50.4,129.6
a-46.8x129.6,-46.8,129.6
a-43.2x129.6,-43.2,129.6
a-39.6x129.6,-39.6,129.6
a-36x129.6,-36,129.6
a-32.4x129.6,-32.4,129.6
a-28.8x129.6,-28.8,129.6
a-25.2x129.6,-25.2,129.6
a-21.6x129.6,-21.6,129.6
a-18x129.6,-18,129.6
a-14.4x129.6,-14.4,129.6
a-10.8x129.6,-10.8,129.6
a-7.2x129.6,-7.2,129.6
a-3.6x129.6,-3.6,129.6
a0x129.6,0,129.6
a3.6x129.6,3.6,129.6
a7.2x129.6,7.2,129.6
a10.8x129.6,10.8,129.6
a14.4x129.6,14.4,129.6
a18x129.6,18,129.6
a21.6x129.6,21.6,129.6
a25.2x129.6,25.2,129.6
a28.8x129.6,28.8,129.6
a32.4x129.6,32.4,129.6
a36x129.6,36,129.6
a39.6x129.6,39.6,129.6
a43.2x129.6,43.2,129.6
a46.8x129.6,46.8,129.6
a50.4x129.6,50.4,129.6
a54x129.6,54,129.6
a57.6x129.6,57.6,129.6
a61.2x129.6,61.2,129.6
a64.8x129.6,64.8,129.6
a68.4x129.6,68.4,129.6
a72x129.6,72,129.6
a75.6x129.6,75.6,129.6
a79.2x129.6,79.2,129.6
a82.8x129.6,82.8,129.6
a86.4x129.6,86.4,129.6
a90x129.6,90,129.6
a93.6x129.6,93.6,129.6
a97.2x129.6,97.2,129.6
a100.8x129.6,100.8,129.6
a104.4x129.6,104.4,129.6
a108x129.6,108,129.6
a111.6x129.6,111.6,129.6
a115.2x129.6,115.2,129.6
a118.8x129.6,118.8,129.6
a122.4x129.6,122.4,129.6
a126x129.6,126,129.6
a129.6x129.6,129.6,129.6
a133.2x129.6,133.2,129.6
a136.8x129.6,136.8,129.6
a140.4x129.6,140.4,129.6
a144x129.6,144,129.6
a147.6x129.6,147.6,129.6
a151.2x129.6,151.2,129.6
a154.8x129.6,154.8,129.6
a158.4x129.6,158.4,129.6
a162x129.6,162,129.6
a165.6x129.6,165.6,129.6
a169.2x129.6,169.2,129.6
a172.8x129.6,172.8,129.6
a176.4x129.6,176.4,129.6
a-180x133.2,-180,133.2
a-176.4x133.2,-176.4,133.2
a-172.8x133.2,-172.8,133.2
a-169.2x133.2,-169.2,133.2
a-165.6x133.2,-165.6,133.2
a-162x133.2,-162,133.2
a-158.4x133.2,-158.4,133.2
a-154.8x133.2,-154.8,133.2
a-151.2x133.2,-151.2,133.2
a-147.6x133.2,-147.6,133.2
a-144x133.2,-144,133.2
a-140.4x133.2,-140.4,133.2
a-136.8x133.2,-136.8,133.2
a-133.2x133.2,-133.2,133.2
a-129.6x133.2,-129.6,133.2
a-126x133.2,-126,133.2
a-122.4x133.2,-122.4,133.2
a-118.8x133.2,-118.8,133.2
a-115.2x133.2,-115.2,133.2
a-111.6x133.2,-111.6,133.2
a-108x133.2,-108,133.2
a-104.4x133.2,-104.4,133.2
a-100.8x133.2,-100.8,133.2
a-97.2x133.2,-97.2,133.2
a-93.6x133.2,-93.6,133.2
a-90x133.2,-90,133.2
a-86.4x133.2,-86.4,133.2
a-82.8x133.2,-82.8,133.2
a-79.2x133.2,-79.2,133.2
a-75.6x133.2,-75.6,133.2
a-72x133.2,-72,133.2
a-68.4x133.2,-68.4,133.2
a-64.8x133.2,-64.8,133.2
a-61.2x133.2,-61.2,133.2
a-57.6x133.2,-57.6,133.2
a-54x133.2,-54,133.2
a-50.4x133.2,-50.4,133.2
a-46.8x133.2,-46.8,133.2
a-43.2x133.2,-43.2,133.2
a-39.6x133.2,-39.6,133.2
a-36x133.2,-36,133.2
a-32.4x133.2,-32.4,133.2
a-28.8x133.2,-28.8,133.2
a-25.2x133.2,-25.2,133.2
a-21.6x133.2,-21.6,133.2
a-18x133.2,-18,133.2
a-14.4x133.2,-14.4,133.2
a-10.8x133.2,-10.8,133.2
a-7.2x133.2,-7.2,133.2
a-3.6x133.2,-3.6,133.2
a0x133.2,0,133.2
a3.6x133.2,3.6,133.2
a7.2x133.2,7.2,133.2
a10.8x133.2,10.8,133.2
a14.4x133.2,14.4,133.2
a18x133.2,18,133.2
a21.6x133.2,21.6,133.2
a25.2x133.2,25.2,133.2
a28.8x133.2,28.8,133.2
a32.4x133.2,32.4,133.2
a36x133.2,36,133.2
a39.6x133.2,39.6,133.2
a43.2x133.2,43.2,133.2
a46.8x133.2,46.8,133.2
a50.4x133.2,50.4,133.2
a54x133.2,54,133.2
a57.6x133.2,57.6,133.2
a61.2x133.2,61.2,133.2
a64.8x133.2,64.8,133.2
a68.4x133.2,68.4,133.2
a72x133.2,72,133.2
a75.6x133.2,75.6,133.2
a79.2x133.2,79.2,133.2
a82.8x133.2,82.8,133.2
a86.4x133.2,86.4,133.2
a90x133.2,90,133.2
a93.6x133.2,93.6,133.2
a97.2x133.2,97.2,133.2
a100.8x133.2,100.8,133.2
a104.4x133.2,104.4,133.2
a108x133.2,108,133.2
a111.6x133.2,111.6,133.2
a115.2x133.2,115.2,133.2
a118.8x133.2,118.8,133.2
a122.4x133.2,122.4,133.2
a126x133.2,126,133.2
a129.6x133.2,129.6,133.2
a133.2x133.2,133.2,133.2
a136.8x133.2,136.8,133.2
a140.4x133.2,140.4,133.2
a144x133.2,144,133.2
a147.6x133.2,147.6,133.2
a151.2x133.2,151.2,133.2
a154.8x133.2,154.8,133.2
a158.4x133.2,158.4,133.2
a162x133.2,162,133.2
a165.6x133.2,165.6,133.2
a169.2x133.2,169.2,133.2
a172.8x133.2,172.8,133.2
a176.4x133.2,176.4,133.2
a-180x136.8,-180,136.8
a-176.4x136.8,-176.4,136.8
a-172.8x136.8,-172.8,136.8
a-169.2x136.8,-169.2,136.8
a-165.6x136.8,-165.6,136.8
a-162x136.8,-162,136.8
a-158.4x136.8,-158.4,136.8
a-154.8x136.8,-154.8,136.8
a-151.2x136.8,-151.2,136.8
a-147.6x136.8,-147.6,136.8
a-144x136.8,-144,136.8
a-140.4x136.8,-140.4,136.8
a-136.8x136.8,-136.8,136.8
a-133.2x136.8,-133.2,136.8
a-129.6x136.8,-129.6,136.8
a-126x136.8,-126,136.8
a-122.4x136.8,-122.4,136.8
a-118.8x136.8,-118.8,136.8
a-115.2x136.8,-115.2,136.8
a-111.6x136.8,-111.6,136.8
a-108x136.8,-108,136.8
a-104.4x136.8,-104.4,136.8
a-100.8x136.8,-100.8,136.8
a-97.2x136.8,-97.2,136.8
a-93.6x136.8,-93.6,136.8
a-90x136.8,-90,136.8
a-86.4x136.8,-86.4,136.8
a-82.8x136.8,-82.8,136.8
a-79.2x136.8,-79.2,136.8
a-75.6x136.8,-75.6,136.8
a-72x136.8,-72,136.8
a-68.4x136.8,-68.4,136.8
a-64.8x136.8,-64.8,136.8
a-61.2x136.8,-61.2,136.8
a-57.6x136.8,-57.6,136.8
a-54x136.8,-54,136.8
a-50.4x136.8,-50.4,136.8
a-46.8x136.8,-46.8,136.8
a-43.2x136.8,-43.2,136.8
a-39.6x136.8,-39.6,136.8
a-36x136.8,-36,136.8
a-32.4x136.8,-32.4,136.8
a-28.8x136.8,-28.8,136.8
a-25.2x136.8,-25.2,136.8
a-21.6x136.8,-21.6,136.8
a-18x136.8,-18,136.8
a-14.4x136.8,-14.4,136.8
a-10.8x136.8,-10.8,136.8
a-7.2x136.8,-7.2,136.8
a-3.6x136.8,-3.6,136.8
a0x136.8,0,136.8
a3.6x136.8,3.6,136.8
a7.2x136.8,7.2,136.8
a10.8x136.8,10.8,136.8
a14.4x136.8,14.4,136.8
a18x136.8,18,136.8
a21.6x136.8,21.6,136.8
a25.2x136.8,25.2,136.8
a28.8x136.8,28.8,136.8
a32.4x136.8,32.4,136.8
a36x136.8,36,136.8
a39.6x136.8,39.6,136.8
a43.2x136.8,43.2,136.8
a46.8x136.8,46.8,136.8
a50.4x136.8,50.4,136.8
a54x136.8,54,136.8
a57.6x136.8,57.6,136.8
a61.2x136.8,61.2,136.8
a64.8x136.8,64.8,136.8
a68.4x136.8,68.4,136.8
a72x136.8,72,136.8
a75.6x136.8,75.6,136.8
a79.2x136.8,79.2,136.8
a82.8x136.8,82.8,136.8
a86.4x136.8,86.4,136.8
a90x136.8,90,136.8
a93.6x136.8,93.6,136.8
a97.2x136.8,97.2,136.8
a100.8x136.8,100.8,136.8
a104.4x136.8,104.4,136.8
a108x136.8,108,136.8
a111.6x136.8,111.6,136.8
a115.2x136.8,115.2,136.8
a118.8x136.8,118.8,136.8
a122.4x136.8,122.4,136.8
a126x136.8,126,136.8
a129.6x136.8,129.6,136.8
a133.2x136.8,133.2,136.8
a136.8x136.8,136.8,136.8
a140.4x136.8,140.4,136.8
a144x136.8,144,136.8
a147.6x136.8,147.6,136.8
a151.2x136.8,151.2,136.8
a154.8x136.8,154.8,136.8
a158.4x136.8,158.4,136.8
a162x136.8,162,136.8
a165.6x136.8,165.6,136.8
a169.2x136.8,169.2,136.8
a172.8x136.8,172.8,136.8
a176.4x136.8,176.4,136.8
a-180x140.4,-180,140.4
a-176.4x140.4,-176.4,140.4
a-172.8x140.4,-172.8,140.4
a-169.2x140.4,-169.2,140.4
a-165.6x140.4,-165.6,140.4
a-162x140.4,-162,140.4
a-158.4x140.4,-158.4,140.4
a-154.8x140.4,-154.8,140.4
a-151.2x140.4,-151.2,140.4
a-147.6x140.4,-147.6,140.4
a-144x140.4,-144,140.4
a-140.4x140.4,-140.4,140.4
a-136.8x140.4,-136.8,140.4
a-133.2x140.4,-133.2,140.4
a-129.6x140.4,-129.6,140.4
a-126x140.4,-126,140.4
a-122.4x140.4,-122.4,140.4
a-118.8x140.4,-118.8,140.4
a-115.2x140.4,-115.2,140.4
a-111.6x140.4,-111.6,140.4
a-108x140.4,-108,140.4
a-104.4x140.4,-104.4,140.4
a-100.8x140.4,-100.8,140.4
a-97.2x140.4,-97.2,140.4
a-93.6x140.4,-93.6,140.4
a-90x140.4,-90,140.4
a-86.4x140.4,-86.4,140.4
a-82.8x140.4,-82.8,140.4
a-79.2x140.4,-79.2,140.4
a-75.6x140.4,-75.6,140.4
a-72x140.4,-72,140.4
a-68.4x140.4,-68.4,140.4
a-64.8x140.4,-64.8,140.4
a-61.2x140.4,-61.2,140.4
a-57.6x140.4,-57.6,140.4
a-54x140.4,-54,140.4
a-50.4x140.4,-50.4,140.4
a-46.8x140.4,-46.8,140.4
a-43.2x140.4,-43.2,140.4
a-39.6x140.4,-39.6,140.4
a-36x140.4,-36,140.4
a-32.4x140.4,-32.4,140.4
a-28.8x140.4,-28.8,140.4
a-25.2x140.4,-25.2,140.4
a-21.6x140.4,-21.6,140.4
a-18x140.4,-18,140.4
a-14.4x140.4,-14.4,140.4
a-10.8x140.4,-10.8,140.4
a-7.2x140.4,-7.2,140.4
a-3.6x140.4,-3.6,140.4
a0x140.4,0,140.4
a3.6x140.4,3.6,140.4
a7.2x140.4,7.2,140.4
a10.8x140.4,10.8,140.4
a14.4x140.4,14.4,140.4
a18x140.4,18,140.4
a21.6x140.4,21.6,140.4
a25.2x140.4,25.2,140.4
a28.8x140.4,28.8,140.4
a32.4x140.4,32.4,140.4
a36x140.4,36,140.4
a39.6x140.4,39.6,140.4
a43.2x140.4,43.2,140.4
a46.8x140.4,46.8,140.4
a50.4x140.4,50.4,140.4
a54x140.4,54,140.4
a57.6x140.4,57.6,140.4
a61.2x140.4,61.2,140.4
a64.8x140.4,64.8,140.4
a68.4x140.4,68.4,140.4
a72x140.4,72,140.4
a75.6x140.4,75.6,140.4
a79.2x140.4,79.2,140.4
a82.8x140.4,82.8,140.4
a86.4x140.4,86.4,140.4
a90x140.4,90,140.4
a93.6x140.4,93.6,140.4
a97.2x140.4,97.2,140.4
a100.8x140.4,100.8,140.4
a104.4x140.4,104.4,140.4
a108x140.4,108,140.4
a111.6x140.4,111.6,140.4
a115.2x140.4,115.2,140.4
a118.8x140.4,118.8,140.4
a122.4x140.4,122.4,140.4
a126x140.4,126,140.4
a129.6x140.4,129.6,140.4
a133.2x140.4,133.2,140.4
a136.8x140.4,136.8,140.4
a140.4x140.4,140.4,140.4
a144x140.4,144,140.4
a147.6x140.4,147.6,140.4
a151.2x140.4,151.2,140.4
a154.8x140.4,154.8,140.4
a158.4x140.4,158.4,140.4
a162x140.4,162,140.4
a165.6x140.4,165.6,140.4
a169.2x140.4,169.2,140.4
a172.8x140.4,172.8,140.4
a176.4x140.4,176.4,140.4
a-180x144,-180,144
a-176.4x144,-176.4,144
a-172.8x144,-172.8,144
a-169.2x144,-169.2,144
a-165.6x144,-165.6,144
a-162x144,-162,144
a-158.4x144,-158.4,144
a-154.8x144,-154.8,144
a-151.2x144,-151.2,144
a-147.6x144,-147.6,144
a-144x144,-144,144
a-140.4x144,-140.4,144
a-136.8x144,-136.8,144
a-133.2x144,-133.2,144
a-129.6x144,-129.6,144
a-126x144,-126,144
a-122.4x144,-122.4,144
a-118.8x144,-118.8,144
a-115.2x144,-115.2,144
a-111.6x144,-111.6,144
a-108x144,-108,144
a-104.4x144,-104.4,144
a-100.8x144,-100.8,144
a-97.2x144,-97.2,144
a-93.6x144,-93.6,144
a-90x144,-90,144
a-86.4x144,-86.4,144
a-82.8x144,-82.8,144
a-79.2x144,-79.2,144
a-75.6x144,-75.6,144
a-72x144,-72,144
a-68.4x144,-68.4,144
a-64.8x144,-64.8,144
a-61.2x144,-61.2,144
a-57.6x144,-57.6,144
a-54x144,-54,144
a-50.4x144,-50.4,144
a-46.8x144,-46.8,144
a-43.2x144,-43.2,144
a-39.6x144,-39.6,144
a-36x144,-36,144
a-32.4x144,-32.4,144
a-28.8x144,-28.8,144
a-25.2x144,-25.2,144
a-21.6x144,-21.6,144
a-18x144,-18,144
a-14.4x144,-14.4,144
a-10.8x144,-10.8,144
a-7.2x144,-7.2,144
a-3.6x144,-3.6,144
a0x144,0,144
a3.6x144,3.6,144
a7.2x144,7.2,144
a10.8x144,10.8,144
a14.4x144,14.4,144
a18x144,18,144
a21.6x144,21.6,144
a25.2x144,25.2,144
a28.8x144,28.8,144
a32.4x144,32.4,144
a36x144,36,144
a39.6x144,39.6,144
a43.2x144,43.2,144
a46.8x144,46.8,144
a50.4x144,50.4,144
a54x144,54,144
a57.6x144,57.6,144
a61.2x144,61.2,144
a64.8x144,64.8,144
a68.4x144,68.4,144
a72x144,72,144
a75.6x144,75.6,144
a79.2x144,79.2,144
a82.8x144,82.8,144
a86.4x144,86.4,144
a90x144,90,144
a93.6x144,93.6,144
a97.2x144,97.2,144
a100.8x144,100.8,144
a104.4x144,104.4,144
a108x144,108,144
a111.6x144,111.6,144
a115.2x144,115.2,144
a118.8x144,118.8,144
a122.4x144,122.4,144
a126x144,126,144
a129.6x144,129.6,144
a133.2x144,133.2,144
a136.8x144,136.8,144
a140.4x144,140.4,144
a144x144,144,144
a147.6x144,147.6,144
a151.2x144,151.2,144
a154.8x144,154.8,144
a158.4x144,158.4,144
a162x144,162,144
a165.6x144,165.6,144
a169.2x144,169.2,144
a172.8x144,172.8,144
a176.4x144,176.4,144
a-180x147.6,-180,147.6
a-176.4x147.6,-176.4,147.6
a-172.8x147.6,-172.8,147.6
a-169.2x147.6,-169.2,147.6
a-165.6x147.6,-165.6,147.6
a-162x147.6,-162,147.6
a-158.4x147.6,-158.4,147.6
a-154.8x147.6,-154.8,147.6
a-151.2x147.6,-151.2,147.6
a-147.6x147.6,-147.6,147.6
a-144x147.6,-144,147.6
a-140.4x147.6,-140.4,147.6
a-136.8x147.6,-136.8,147.6
a-133.2x147.6,-133.2,147.6
a-129.6x147.6,-129.6,147.6
a-126x147.6,-126,147.6
a-122.4x147.6,-122.4,147.6
a-118.8x147.6,-118.8,147.6
a-115.2x147.6,-115.2,147.6
a-111.6x147.6,-111.6,147.6
a-108x147.6,-108,147.6
a-104.4x147.6,-104.4,147.6
a-100.8x147.6,-100.8,147.6
a-97.2x147.6,-97.2,147.6
a-93.6x147.6,-93.6,147.6
a-90x147.6,-90,147.6
a-86.4x147.6,-86.4,147.6
a-82.8x147.6,-82.8,147.6
a-79.2x147.6,-79.2,147.6
a-75.6x147.6,-75.6,147.6
a-72x147.6,-72,147.6
a-68.4x147.6,-68.4,147.6
a-64.8x147.6,-64.8,147.6
a-61.2x147.6,-61.2,147.6
a-57.6x147.6,-57.6,147.6
a-54x147.6,-54,147.6
a-50.4x147.6,-50.4,147.6
a-46.8x147.6,-46.8,147.6
a-43.2x147.6,-43.2,147.6
a-39.6x147.6,-39.6,147.6
a-36x147.6,-36,147.6
a-32.4x147.6,-32.4,147.6
a-28.8x147.6,-28.8,147.6
a-25.2x147.6,-25.2,147.6
a-21.6x147.6,-21.6,147.6
a-18x147.6,-18,147.6
a-14.4x147.6,-14.4,147.6
a-10.8x147.6,-10.8,147.6
a-7.2x147.6,-7.2,147.6
a-3.6x147.6,-3.6,147.6
a0x147.6,0,147.6
a3.6x147.6,3.6,147.6
a7.2x147.6,7.2,147.6
a10.8x147.6,10.8,147.6
a14.4x147.6,14.4,147.6
a18x147.6,18,147.6
a21.6x147.6,21.6,147.6
a25.2x147.6,25.2,147.6
a28.8x147.6,28.8,147.6
a32.4x147.6,32.4,147.6
a36x147.6,36,147.6
a39.6x147.6,39.6,147.6
a43.2x147.6,43.2,147.6
a46.8x147.6,46.8,147.6
a50.4x147.6,50.4,147.6
a54x147.6,54,147.6
a57.6x147.6,57.6,147.6
a61.2x147.6,61.2,147.6
a64.8x147.6,64.8,147.6
a68.4x147.6,68.4,147.6
a72x147.6,72,147.6
a75.6x147.6,75.6,147.6
a79.2x147.6,79.2,147.6
a82.8x147.6,82.8,147.6
a86.4x147.6,86.4,147.6
a90x147.6,90,147.6
a93.6x147.6,93.6,147.6
a97.2x147.6,97.2,147.6
a100.8x147.6,100.8,147.6
a104.4x147.6,104.4,147.6
a108x147.6,108,147.6
a111.6x147.6,111.6,147.6
a115.2x147.6,115.2,147.6
a118.8x147.6,118.8,147.6
a122.4x147.6,122.4,147.6
a126x147.6,126,147.6
a129.6x147.6,129.6,147.6
a133.2x147.6,133.2,147.6
a136.8x147.6,136.8,147.6
a140.4x147.6,140.4,147.6
a144x147.6,144,147.6
a147.6x147.6,147.6,147.6
a151.2x147.6,151.2,147.6
a154.8x147.6,154.8,147.6
a158.4x147.6,158.4,147.6
a162x147.6,162,147.6
a165.6x147.6,165.6,147.6
a169.2x147.6,169.2,147.6
a172.8x147.6,172.8,147.6
a176.4x147.6,176.4,147.6
a-180x151.2,-180,151.2
a-176.4x151.2,-176.4,151.2
a-172.8x151.2,-172.8,151.2
a-169.2x151.2,-169.2,151.2
a-165.6x151.2,-165.6,151.2
a-162x151.2,-162,151.2
a-158.4x151.2,-158.4,151.2
a-154.8x151.2,-154.8,151.2
a-151.2x151.2,-151.2,151.2
a-147.6x151.2,-147.6,151.2
a-144x151.2,-144,151.2
a-140.4x151.2,-140.4,151.2
a-136.8x151.2,-136.8,151.2
a-133.2x151.2,-133.2,151.2
a-129.6x151.2,-129.6,151.2
a-126x151.2,-126,151.2
a-122.4x151.2,-122.4,151.2
a-118.8x151.2,-118.8,151.2
a-115.2x151.2,-115.2,151.2
a-111.6x151.2,-111.6,151.2
a-108x151.2,-108,151.2
a-104.4x151.2,-104.4,151.2
a-100.8x151.2,-100.8,151.2
a-97.2x151.2,-97.2,151.2
a-93.6x151.2,-93.6,151.2
a-90x151.2,-90,151.2
a-86.4x151.2,-86.4,151.2
a-82.8x151.2,-82.8,151.2
a-79.2x151.2,-79.2,151.2
a-75.6x151.2,-75.6,151.2
a-72x151.2,-72,151.2
a-68.4x151.2,-68.4,151.2
a-64.8x151.2,-64.8,151.2
a-61.2x151.2,-61.2,151.2
a-57.6x151.2,-57.6,151.2
a-54x151.2,-54,151.2
a-50.4x151.2,-50.4,151.2
a-46.8x151.2,-46.8,151.2
a-43.2x151.2,-43.2,151.2
a-39.6x151.2,-39.6,151.2
a-36x151.2,-36,151.2
a-32.4x151.2,-32.4,151.2
a-28.8x151.2,-28.8,151.2
a-25.2x151.2,-25.2,151.2
a-21.6x151.2,-21.6,151.2
a-18x151.2,-18,151.2
a-14.4x151.2,-14.4,151.2
a-10.8x151.2,-10.8,151.2
a-7.2x151.2,-7.2,151.2
a-3.6x151.2,-3.6,151.2
a0x151.2,0,151.2
a3.6x151.2,3.6,151.2
a7.2x151.2,7.2,151.2
a10.8x151.2,10.8,151.2
a14.4x151.2,14.4,151.2
a18x151.2,18,151.2
a21.6x151.2,21.6,151.2
a25.2x151.2,25.2,151.2
a28.8x151.2,28.8,151.2
a32.4x151.2,32.4,151.2
a36x151.2,36,151.2
a39.6x151.2,39.6,151.2
a43.2x151.2,43.2,151.2
a46.8x151.2,46.8,151.2
a50.4x151.2,50.4,151.2
a54x151.2,54,151.2
a57.6x151.2,57.6,151.2
a61.2x151.2,61.2,151.2
a64.8x151.2,64.8,151.2
a68.4x151.2,68.4,151.2
a72x151.2,72,151.2
a75.6x151.2,75.6,151.2
a79.2x151.2,79.2,151.2
a82.8x151.2,82.8,151.2
a86.4x151.2,86.4,151.2
a90x151.2,90,151.2
a93.6x151.2,93.6,151.2
a97.2x151.2,97.2,151.2
a100.8x151.2,100.8,151.2
a104.4x151.2,104.4,151.2
a108x151.2,108,151.2
a111.6x151.2,111.6,151.2
a115.2x151.2,115.2,151.2
a118.8x151.2,118.8,151.2
a122.4x151.2,122.4,151.2
a126x151.2,126,151.2
a129.6x151.2,129.6,151.2
a133.2x151.2,133.2,151.2
a136.8x151.2,136.8,151.2
a140.4x151.2,140.4,151.2
a144x151.2,144,151.2
a147.6x151.2,147.6,151.2
a151.2x151.2,151.2,151.2
a154.8x151.2,154.8,151.2
a158.4x151.2,158.4,151.2
a162x151.2,162,151.2
a165.6x151.2,165.6,151.2
a169.2x151.2,169.2,151.2
a172.8x151.2,172.8,151.2
a176.4x151.2,176.4,151.2
a-180x154.8,-180,154.8
a-176.4x154.8,-176.4,154.8
a-172.8x154.8,-172.8,154.8
a-169.2x154.8,-169.2,154.8
a-165.6x154.8,-165.6,154.8
a-162x154.8,-162,154.8
a-158.4x154.8,-158.4,154.8
a-154.8x154.8,-154.8,154.8
a-151.2x154.8,-151.2,154.8
a-147.6x154.8,-147.6,154.8
a-144x154.8,-144,154.8
a-140.4x154.8,-140.4,154.8
a-136.8x154.8,-136.8,154.8
a-133.2x154.8,-133.2,154.8
a-129.6x154.8,-129.6,154.8
a-126x154.8,-126,154.8
a-122.4x154.8,-122.4,154.8
a-118.8x154.8,-118.8,154.8
a-115.2x154.8,-115.2,154.8
a-111.6x154.8,-111.6,154.8
a-108x154.8,-108,154.8
a-104.4x154.8,-104.4,154.8
a-100.8x154.8,-100.8,154.8
a-97.2x154.8,-97.2,154.8
a-93.6x154.8,-93.6,154.8
a-90x154.8,-90,154.8
a-86.4x154.8,-86.4,154.8
a-82.8x154.8,-82.8,154.8
a-79.2x154.8,-79.2,154.8
a-75.6x154.8,-75.6,154.8
a-72x154.8,-72,154.8
a-68.4x154.8,-68.4,154.8
a-64.8x154.8,-64.8,154.8
a-61.2x154.8,-61.2,154.8
a-57.6x154.8,-57.6,154.8
a-54x154.8,-54,154.8
a-50.4x154.8,-50.4,154.8
a-46.8x154.8,-46.8,154.8
a-43.2x154.8,-43.2,154.8
a-39.6x154.8,-39.6,154.8
a-36x154.8,-36,154.8
a-32.4x154.8,-32.4,154.8
a-28.8x154.8,-28.8,154.8
a-25.2x154.8,-25.2,154.8
a-21.6x154.8,-21.6,154.8
a-18x154.8,-18,154.8
a-14.4x154.8,-14.4,154.8
a-10.8x154.8,-10.8,154.8
a-7.2x154.8,-7.2,154.8
a-3.6x154.8,-3.6,154.8
a0x154.8,0,154.8
a3.6x154.8,3.6,154.8
a7.2x154.8,7.2,154.8
a10.8x154.8,10.8,154.8
a14.4x154.8,14.4,154.8
a18x154.8,18,154.8
a21.6x154.8,21.6,154.8
a25.2x154.8,25.2,154.8
a28.8x154.8,28.8,154.8
a32.4x154.8,32.4,154.8
a36x154.8,36,154.8
a39.6x154.8,39.6,154.8
a43.2x154.8,43.2,154.8
a46.8x154.8,46.8,154.8
a50.4x154.8,50.4,154.8
a54x154.8,54,154.8
a57.6x154.8,57.6,154.8
a61.2x154.8,61.2,154.8
a64.8x154.8,64.8,154.8
a68.4x154.8,68.4,154.8
a72x154.8,72,154.8
a75.6x154.8,75.6,154.8
a79.2x154.8,79.2,154.8
a82.8x154.8,82.8,154.8
a86.4x154.8,86.4,154.8
a90x154.8,90,154.8
a93.6x154.8,93.6,154.8
a97.2x154.8,97.2,154.8
a100.8x154.8,100.8,154.8
a104.4x154.8,104.4,154.8
a108x154.8,108,154.8
a111.6x154.8,111.6,154.8
a115.2x154.8,115.2,154.8
a118.8x154.8,118.8,154.8
a122.4x154.8,122.4,154.8
a126x154.8,126,154.8
a129.6x154.8,129.6,154.8
a133.2x154.8,133.2,154.8
a136.8x154.8,136.8,154.8
a140.4x154.8,140.4,154.8
a144x154.8,144,154.8
a147.6x154.8,147.6,154.8
a151.2x154.8,151.2,154.8
a154.8x154.8,154.8,154.8
a158.4x154.8,158.4,154.8
a162x154.8,162,154.8
a165.6x154.8,165.6,154.8
a169.2x154.8,169.2,154.8
a172.8x154.8,172.8,154.8
a176.4x154.8,176.4,154.8
a-180x158.4,-180,158.4
a-176.4x158.4,-176.4,158.4
a-172.8x158.4,-172.8,158.4
a-169.2x158.4,-169.2,158.4
a-165.6x158.4,-165.6,158.4
a-162x158.4,-162,158.4
a-158.4x158.4,-158.4,158.4
a-154.8x158.4,-154.8,158.4
a-151.2x158.4,-151.2,158.4
a-147.6x158.4,-147.6,158.4
a-144x158.4,-144,158.4
a-140.4x158.4,-140.4,158.4
a-136.8x158.4,-136.8,158.4
a-133.2x158.4,-133.2,158.4
a-129.6x158.4,-129.6,158.4
a-126x158.4,-126,158.4
a-122.4x158.4,-122.4,158.4
a-118.8x158.4,-118.8,158.4
a-115.2x158.4,-115.2,158.4
a-111.6x158.4,-111.6,158.4
a-108x158.4,-108,158.4
a-104.4x158.4,-104.4,158.4
a-100.8x158.4,-100.8,158.4
